formulationCode,formulationName,productCode,productName,targetMass,totalMass,uom,totalIngredient,status,mustFollowOrder,min,max,toleranceGroupingName,toleranceType,maxAllowedWeighingQty,implementToleranceGrouping,instruction
MIXING - FOOM GRAPE BUBBLEGUM,MIXING - FOOM GRAPE BUBBLEGUM,RMLIQ00131,PROPYLENE GLYCOL (PG),87,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FOOM GRAPE BUBBLEGUM,MIXING - FOOM GRAPE BUBBLEGUM,RMLIQ00187,VEGETABLE GLYCERIN (VG),400,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FOOM MANGO BUBBLEGUM,MIXING - FOOM MANGO BUBBLEGUM,RMLIQ00409,MANGGA M4B2522,60,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FOOM MANGO BUBBLEGUM,MIXING - FOOM MANGO BUBBLEGUM,RMLIQ00410,MANGGA D9C4398,20,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FOOM MANGO BUBBLEGUM,MIXING - FOOM MANGO BUBBLEGUM,RMLIQ00117,PERMEN E1S6022,20,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FOOM MANGO BUBBLEGUM,MIXING - FOOM MANGO BUBBLEGUM,RMLIQ00118,PERMEN E1S6023,60,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FOOM MANGO BUBBLEGUM,MIXING - FOOM MANGO BUBBLEGUM,RMLIQ00411,PERMEN D9C4444,10,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FOOM MANGO BUBBLEGUM,MIXING - FOOM MANGO BUBBLEGUM,RMLIQ00429,PERMEN N7S8162,20,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FOOM MANGO BUBBLEGUM,MIXING - FOOM MANGO BUBBLEGUM,RMLIQ00039,CHILLER A6H1004,150,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FOOM MANGO BUBBLEGUM,MIXING - FOOM MANGO BUBBLEGUM,RMLIQ00169,SWEETNER A6H1010,60,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FOOM MANGO BUBBLEGUM,MIXING - FOOM MANGO BUBBLEGUM,RMLIQ00108,MENTHOL C8J3005,3,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FOOM MANGO BUBBLEGUM,MIXING - FOOM MANGO BUBBLEGUM,RMLIQ00138,SALTNIC A6H1007,90,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FOOM MANGO BUBBLEGUM,MIXING - FOOM MANGO BUBBLEGUM,RMLIQ00363,SN D9C4375,30,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FOOM MANGO BUBBLEGUM,MIXING - FOOM MANGO BUBBLEGUM,RMLIQ00131,PROPYLENE GLYCOL (PG),77,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FOOM MANGO BUBBLEGUM,MIXING - FOOM MANGO BUBBLEGUM,RMLIQ00187,VEGETABLE GLYCERIN (VG),400,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MENTHOL,MIXING - ICY MENTHOL,RMLIQ00109,MENTHOL C8J3010,17.9,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MENTHOL,MIXING - ICY MENTHOL,RMLIQ00116,PEPPERMINT C8J3012,3.6,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MENTHOL,MIXING - ICY MENTHOL,RMLIQ00108,MENTHOL C8J3005,4.5,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MENTHOL,MIXING - ICY MENTHOL,RMLIQ00169,SWEETNER A6H1010,28.6,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MENTHOL,MIXING - ICY MENTHOL,RMLIQ00039,CHILLER A6H1004,151.8,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MENTHOL,MIXING - ICY MENTHOL,RMLIQ00138,SALTNIC A6H1007,107.1,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MENTHOL,MIXING - ICY MENTHOL,RMLIQ00131,PROPYLENE GLYCOL (PG),222.2,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MENTHOL,MIXING - ICY MENTHOL,RMLIQ00187,VEGETABLE GLYCERIN (VG),464.3,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MINT,MIXING - ICY MINT,RMLIQ00109,MENTHOL C8J3010,17.9,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MINT,MIXING - ICY MINT,RMLIQ00152,SPEARMINT A6H1009,8.9,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MINT,MIXING - ICY MINT,RMLIQ00108,MENTHOL C8J3005,4.5,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MINT,MIXING - ICY MINT,RMLIQ00169,SWEETNER A6H1010,35.7,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MINT,MIXING - ICY MINT,RMLIQ00039,CHILLER A6H1004,151.8,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MINT,MIXING - ICY MINT,RMLIQ00138,SALTNIC A6H1007,107.1,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MINT,MIXING - ICY MINT,RMLIQ00131,PROPYLENE GLYCOL (PG),209.8,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MINT,MIXING - ICY MINT,RMLIQ00187,VEGETABLE GLYCERIN (VG),464.3,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - MILD TOBACCO,MIXING - MILD TOBACCO,RMLIQ00179,TOBACCO C8J3016,2.6,1000,g,7,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - MILD TOBACCO,MIXING - MILD TOBACCO,RMLIQ00177,TOBACCO C8J3011,34.8,1000,g,7,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - MILD TOBACCO,MIXING - MILD TOBACCO,RMLIQ00176,TOBACCO C8J3008,4.3,1000,g,7,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - MILD TOBACCO,MIXING - MILD TOBACCO,RMLIQ00138,SALTNIC A6H1007,156.5,1000,g,7,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - MILD TOBACCO,MIXING - MILD TOBACCO,RMLIQ00169,SWEETNER A6H1010,17.4,1000,g,7,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - MILD TOBACCO,MIXING - MILD TOBACCO,RMLIQ00131,PROPYLENE GLYCOL (PG),219.2,1000,g,7,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - MILD TOBACCO,MIXING - MILD TOBACCO,RMLIQ00187,VEGETABLE GLYCERIN (VG),565.2,1000,g,7,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - JAVA KRETEK,MIXING - JAVA KRETEK,RMLIQ00178,TOBACCO C8J3015,10.7,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - JAVA KRETEK,MIXING - JAVA KRETEK,RMLIQ00035,CENGKEH C8J3004,7.1,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - JAVA KRETEK,MIXING - JAVA KRETEK,RMLIQ00076,KURMA C8J3006,0.9,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - JAVA KRETEK,MIXING - JAVA KRETEK,RMLIQ00067,KAWIS C8J3009,2.7,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - JAVA KRETEK,MIXING - JAVA KRETEK,RMLIQ00127,PISANG C8J3013,1.8,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - JAVA KRETEK,MIXING - JAVA KRETEK,RMLIQ00138,SALTNIC A6H1007,133.9,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - JAVA KRETEK,MIXING - JAVA KRETEK,RMLIQ00131,PROPYLENE GLYCOL (PG),378.6,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - JAVA KRETEK,MIXING - JAVA KRETEK,RMLIQ00187,VEGETABLE GLYCERIN (VG),464.3,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MENTHOL HIGH NIC,MIXING - ICY MENTHOL HIGH NIC,RMLIQ00109,MENTHOL C8J3010,17.9,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MENTHOL HIGH NIC,MIXING - ICY MENTHOL HIGH NIC,RMLIQ00116,PEPPERMINT C8J3012,3.6,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MENTHOL HIGH NIC,MIXING - ICY MENTHOL HIGH NIC,RMLIQ00108,MENTHOL C8J3005,4.5,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MENTHOL HIGH NIC,MIXING - ICY MENTHOL HIGH NIC,RMLIQ00169,SWEETNER A6H1010,28.6,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MENTHOL HIGH NIC,MIXING - ICY MENTHOL HIGH NIC,RMLIQ00039,CHILLER A6H1004,151.8,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MENTHOL HIGH NIC,MIXING - ICY MENTHOL HIGH NIC,RMLIQ00138,SALTNIC A6H1007,214.3,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MENTHOL HIGH NIC,MIXING - ICY MENTHOL HIGH NIC,RMLIQ00131,PROPYLENE GLYCOL (PG),115,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY MENTHOL HIGH NIC,MIXING - ICY MENTHOL HIGH NIC,RMLIQ00187,VEGETABLE GLYCERIN (VG),464.3,1000,g,8,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY HONEYDEW,MIXING - ICY HONEYDEW,RMLIQ00025,BLEWAH B7P2003,42,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY HONEYDEW,MIXING - ICY HONEYDEW,RMLIQ00009,APEL A6H1017,33.6,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY HONEYDEW,MIXING - ICY HONEYDEW,RMLIQ00100,MELON B7P2011,126.1,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY HONEYDEW,MIXING - ICY HONEYDEW,RMLIQ00151,SOUR D9C4005,16.8,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY HONEYDEW,MIXING - ICY HONEYDEW,RMLIQ00104,MELON F2A7001,16.8,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY HONEYDEW,MIXING - ICY HONEYDEW,RMLIQ00039,CHILLER A6H1004,142.9,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY HONEYDEW,MIXING - ICY HONEYDEW,RMLIQ00169,SWEETNER A6H1010,67.2,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY HONEYDEW,MIXING - ICY HONEYDEW,RMLIQ00138,SALTNIC A6H1007,100.8,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY HONEYDEW,MIXING - ICY HONEYDEW,RMLIQ00131,PROPYLENE GLYCOL (PG),16.8,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY HONEYDEW,MIXING - ICY HONEYDEW,RMLIQ00187,VEGETABLE GLYCERIN (VG),437,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY BERRY,MIXING - ICY BERRY,RMLIQ00003,ANGGUR B7P2007,35.7,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY BERRY,MIXING - ICY BERRY,RMLIQ00028,BLUEBERRY B7P2002,35.7,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY BERRY,MIXING - ICY BERRY,RMLIQ00132,RASBERI B7P2015,35.7,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY BERRY,MIXING - ICY BERRY,RMLIQ00048,CRANBERI B7P2006,17.9,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY BERRY,MIXING - ICY BERRY,RMLIQ00036,CERI B7P2004,17.9,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY BERRY,MIXING - ICY BERRY,RMLIQ00182,TROPIKAL B7P2016,8.9,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY BERRY,MIXING - ICY BERRY,RMLIQ00110,MIXBERI B7P2013,8.9,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY BERRY,MIXING - ICY BERRY,RMLIQ00108,MENTHOL C8J3005,3.6,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY BERRY,MIXING - ICY BERRY,RMLIQ00039,CHILLER A6H1004,151.8,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY BERRY,MIXING - ICY BERRY,RMLIQ00169,SWEETNER A6H1010,35.7,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY BERRY,MIXING - ICY BERRY,RMLIQ00138,SALTNIC A6H1007,107.1,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY BERRY,MIXING - ICY BERRY,RMLIQ00131,PROPYLENE GLYCOL (PG),76.8,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY BERRY,MIXING - ICY BERRY,RMLIQ00187,VEGETABLE GLYCERIN (VG),464.3,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED TEA,MIXING - ICED TEA,RMLIQ00173,TEH M4B2004,125,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED TEA,MIXING - ICED TEA,RMLIQ00172,TEH M4B2002,17.9,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED TEA,MIXING - ICED TEA,RMLIQ00170,TEH D9C4007,8.9,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED TEA,MIXING - ICED TEA,RMLIQ00108,MENTHOL C8J3005,4.5,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED TEA,MIXING - ICED TEA,RMLIQ00039,CHILLER A6H1004,151.8,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED TEA,MIXING - ICED TEA,RMLIQ00169,SWEETNER A6H1010,53.6,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED TEA,MIXING - ICED TEA,RMLIQ00138,SALTNIC A6H1007,107.1,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED TEA,MIXING - ICED TEA,RMLIQ00131,PROPYLENE GLYCOL (PG),66.9,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED TEA,MIXING - ICED TEA,RMLIQ00187,VEGETABLE GLYCERIN (VG),464.3,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FRESH COLA,MIXING - FRESH COLA,RMLIQ00149,SODA A6H1015,8.9,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FRESH COLA,MIXING - FRESH COLA,RMLIQ00041,COLA A6H1018,71.4,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FRESH COLA,MIXING - FRESH COLA,RMLIQ00044,COLA M4B2005,44.6,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FRESH COLA,MIXING - FRESH COLA,RMLIQ00045,COLA M4B2006,53.6,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FRESH COLA,MIXING - FRESH COLA,RMLIQ00046,COLA M4B2007,26.8,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FRESH COLA,MIXING - FRESH COLA,RMLIQ00150,SOUR A6H1016,17.9,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FRESH COLA,MIXING - FRESH COLA,RMLIQ00039,CHILLER A6H1004,133.9,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FRESH COLA,MIXING - FRESH COLA,RMLIQ00169,SWEETNER A6H1010,35.7,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FRESH COLA,MIXING - FRESH COLA,RMLIQ00108,MENTHOL C8J3005,1.8,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FRESH COLA,MIXING - FRESH COLA,RMLIQ00138,SALTNIC A6H1007,107.1,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FRESH COLA,MIXING - FRESH COLA,RMLIQ00131,PROPYLENE GLYCOL (PG),34,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - FRESH COLA,MIXING - FRESH COLA,RMLIQ00187,VEGETABLE GLYCERIN (VG),464.3,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED CAPPUCCINO,MIXING - ICED CAPPUCCINO,RMLIQ00072,KOPI A6H1020,71.4,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED CAPPUCCINO,MIXING - ICED CAPPUCCINO,RMLIQ00167,SUSU M4B2001,53.6,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED CAPPUCCINO,MIXING - ICED CAPPUCCINO,RMLIQ00074,KRIM A6H1019,26.8,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED CAPPUCCINO,MIXING - ICED CAPPUCCINO,RMLIQ00174,TIRAMISU B7P2024,17.9,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED CAPPUCCINO,MIXING - ICED CAPPUCCINO,RMLIQ00082,MACHIATO B7P2025,35.7,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED CAPPUCCINO,MIXING - ICED CAPPUCCINO,RMLIQ00039,CHILLER A6H1004,116.1,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED CAPPUCCINO,MIXING - ICED CAPPUCCINO,RMLIQ00169,SWEETNER A6H1010,35.7,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED CAPPUCCINO,MIXING - ICED CAPPUCCINO,RMLIQ00108,MENTHOL C8J3005,0.9,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED CAPPUCCINO,MIXING - ICED CAPPUCCINO,RMLIQ00138,SALTNIC A6H1007,107.1,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED CAPPUCCINO,MIXING - ICED CAPPUCCINO,RMLIQ00131,PROPYLENE GLYCOL (PG),70.5,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED CAPPUCCINO,MIXING - ICED CAPPUCCINO,RMLIQ00187,VEGETABLE GLYCERIN (VG),464.3,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - STRAWBERRY ICE CREAM,MIXING - STRAWBERRY ICE CREAM,RMLIQ00153,STROBERI D9C4009,35.7,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - STRAWBERRY ICE CREAM,MIXING - STRAWBERRY ICE CREAM,RMLIQ00160,STROBERI M4B2003,44.6,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - STRAWBERRY ICE CREAM,MIXING - STRAWBERRY ICE CREAM,RMLIQ00191,VANILA J7W2045,34.8,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - STRAWBERRY ICE CREAM,MIXING - STRAWBERRY ICE CREAM,RMLIQ00190,VANILA A6H1050,62.5,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - STRAWBERRY ICE CREAM,MIXING - STRAWBERRY ICE CREAM,RMLIQ00195,ROTI M4B2159,0.9,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - STRAWBERRY ICE CREAM,MIXING - STRAWBERRY ICE CREAM,RMLIQ00165,SUSU E1S6116,35.7,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - STRAWBERRY ICE CREAM,MIXING - STRAWBERRY ICE CREAM,RMLIQ00192,MENTEGA M4B2042,26.8,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - STRAWBERRY ICE CREAM,MIXING - STRAWBERRY ICE CREAM,RMLIQ00169,SWEETNER A6H1010,53.6,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - STRAWBERRY ICE CREAM,MIXING - STRAWBERRY ICE CREAM,RMLIQ00047,COOLING N7S8024,133.9,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - STRAWBERRY ICE CREAM,MIXING - STRAWBERRY ICE CREAM,RMLIQ00138,SALTNIC A6H1007,107.2,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - STRAWBERRY ICE CREAM,MIXING - STRAWBERRY ICE CREAM,RMLIQ00187,VEGETABLE GLYCERIN (VG),464.3,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BLUEBERRY CHEESE ICE CREAM,MIXING - BLUEBERRY CHEESE ICE CREAM,RMLIQ00232,BLUBERI D9C4031,22.3,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BLUEBERRY CHEESE ICE CREAM,MIXING - BLUEBERRY CHEESE ICE CREAM,RMLIQ00233,BERI E1S6028,22.3,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BLUEBERRY CHEESE ICE CREAM,MIXING - BLUEBERRY CHEESE ICE CREAM,RMLIQ00031,BUTTER E1S6001,44.6,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BLUEBERRY CHEESE ICE CREAM,MIXING - BLUEBERRY CHEESE ICE CREAM,RMLIQ00234,VANILA D9C4108,89.3,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BLUEBERRY CHEESE ICE CREAM,MIXING - BLUEBERRY CHEESE ICE CREAM,RMLIQ00235,SUSU M4B2142,17.9,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BLUEBERRY CHEESE ICE CREAM,MIXING - BLUEBERRY CHEESE ICE CREAM,RMLIQ00192,MENTEGA M4B2042,35.7,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BLUEBERRY CHEESE ICE CREAM,MIXING - BLUEBERRY CHEESE ICE CREAM,RMLIQ00169,SWEETNER A6H1010,53.6,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BLUEBERRY CHEESE ICE CREAM,MIXING - BLUEBERRY CHEESE ICE CREAM,RMLIQ00039,CHILLER A6H1004,125,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BLUEBERRY CHEESE ICE CREAM,MIXING - BLUEBERRY CHEESE ICE CREAM,RMLIQ00138,SALTNIC A6H1007,107.1,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BLUEBERRY CHEESE ICE CREAM,MIXING - BLUEBERRY CHEESE ICE CREAM,RMLIQ00131,PROPYLENE GLYCOL (PG),17.9,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BLUEBERRY CHEESE ICE CREAM,MIXING - BLUEBERRY CHEESE ICE CREAM,RMLIQ00187,VEGETABLE GLYCERIN (VG),464.3,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - CHOCOLATE ICE CREAM,MIXING - CHOCOLATE ICE CREAM,RMLIQ00031,BUTTER E1S6001,53.6,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - CHOCOLATE ICE CREAM,MIXING - CHOCOLATE ICE CREAM,RMLIQ00234,VANILA D9C4108,116.1,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - CHOCOLATE ICE CREAM,MIXING - CHOCOLATE ICE CREAM,RMLIQ00236,OREO O9S7016,8.9,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - CHOCOLATE ICE CREAM,MIXING - CHOCOLATE ICE CREAM,RMLIQ00237,MILO M4B2291,17.9,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - CHOCOLATE ICE CREAM,MIXING - CHOCOLATE ICE CREAM,RMLIQ00235,SUSU M4B2142,17.9,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - CHOCOLATE ICE CREAM,MIXING - CHOCOLATE ICE CREAM,RMLIQ00192,MENTEGA M4B2042,35.7,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - CHOCOLATE ICE CREAM,MIXING - CHOCOLATE ICE CREAM,RMLIQ00169,SWEETNER A6H1010,53.6,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - CHOCOLATE ICE CREAM,MIXING - CHOCOLATE ICE CREAM,RMLIQ00039,CHILLER A6H1004,125,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - CHOCOLATE ICE CREAM,MIXING - CHOCOLATE ICE CREAM,RMLIQ00138,SALTNIC A6H1007,107,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
